Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,carrier_name
2018,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,12478,PVD,JFK,209,0,381.5,AA,1,381.5,AA,1,381.5,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",American
2018,2,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",14307,12889,PVD,LAS,2381,131,277.85,WN,0.5109,281.87,WN,0.5109,281.87,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Las Vegas, NV
(36.169202, -115.140597)",Southwest
2018,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12892,PVD,LAX,2611,125,311.27,AA,0.3339,304.89,WN,0.2971,276.92,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",American
2018,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,12953,PVD,LGA,209,0,228.45,AA,0.5,264,AA,0.5,264,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",American
2018,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,0,513,AA,0.3333,764,B6,0.3333,184,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",American
2018,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",14307,13198,PVD,MCI,1256,66,256.29,WN,0.5831,243.77,WN,0.5831,243.77,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Kansas City, MO
(39.099792, -94.578559)",Southwest
2018,2,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",14307,13204,PVD,MCO,1142,1557,159.51,WN,0.609,165.14,F9,0.1233,96.6,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Orlando, FL
(28.538331, -81.378879)",Southwest
2018,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,259,176.4,WN,0.9864,174.86,WN,0.9864,174.86,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Chicago, IL
(41.775002, -87.696388)",Southwest
2018,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",14307,13244,PVD,MEM,1139,42,278.87,AA,0.4286,287.15,WN,0.2619,231.77,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Memphis, TN
(35.143378, -90.052136)",American
2018,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,13303,PVD,MIA,1283,58,229.67,AA,0.7102,243.84,DL,0.1572,241.66,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",American
2018,2,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",14307,13342,PVD,MKE,860,40,239.22,WN,0.4696,220.52,WN,0.4696,220.52,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Milwaukee, WI
(43.041072, -87.909421)",Southwest
2018,2,30721,33485,"Boston, MA (Metropolitan Area)","Madison, WI",14307,13485,PVD,MSN,932,24,263.98,DL,0.4725,280.36,UA,0.2202,236.86,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Madison, WI
(43.073926, -89.385244)",Delta
2018,2,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",14307,13487,PVD,MSP,1124,87,247.63,WN,0.3422,210.91,WN,0.3422,210.91,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)",Southwest
2018,2,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",14307,13495,PVD,MSY,1371,112,248.79,WN,0.4951,244.02,AA,0.3061,241.58,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New Orleans, LA
(29.950621, -90.074948)",Southwest
2018,2,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",14307,13577,PVD,MYR,756,63,152.98,AA,0.4713,227.72,F9,0.4591,62.61,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Myrtle Beach, SC
(33.68785, -78.883852)",American
2018,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,13796,PVD,OAK,2704,23,310.29,WN,0.9718,307.44,WN,0.9718,307.44,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",Southwest
2018,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,13,317.34,WN,0.6053,324.61,F9,0.1667,114.84,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",Southwest
2018,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,217,234.11,AA,0.5091,245.22,UA,0.4549,218.74,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Chicago, IL
(41.775002, -87.696388)",American
2018,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,93,209.67,AA,0.4392,197.5,AA,0.4392,197.5,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",American
2018,2,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14307,14027,PVD,PBI,1222,100,210.58,WN,0.4239,194.19,WN,0.4239,194.19,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)",Southwest
2018,2,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,34,332.29,WN,0.4116,306.4,WN,0.4116,306.4,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Portland, OR
(45.516018, -122.681425)",Southwest
2018,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,9,268.91,AA,0.9877,270.75,AA,0.9877,270.75,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",American
2018,2,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,289,201,253.21,AA,0.9891,252.48,AA,0.9891,252.48,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Philadelphia, PA
(39.951061, -75.16562)",American
2018,2,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",14307,14107,PVD,PHX,2300,116,300.54,WN,0.5009,297.65,WN,0.5009,297.65,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Phoenix, AZ
(30.406931, -87.217578)",Southwest
2018,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14307,14112,PVD,PIE,1204,37,101.38,G4,1,101.38,G4,1,101.38,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",Allegiant
2018,2,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",14307,14122,PVD,PIT,496,60,212.8,AA,0.4779,238.58,WN,0.3143,177.83,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Pittsburgh, PA
(40.442169, -79.994945)",American
2018,2,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",14307,14492,PVD,RDU,625,134,173.11,WN,0.4357,184.66,F9,0.1859,72.39,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Raleigh/Durham, NC
(42.673348, -72.179683)",Southwest
